date,revenue,purchases,salaries,rent,other_expenses
2021-08-16,40000.0,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-17,66000.0,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-18,63000.0,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-19,74000.0,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-20,25000.0,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-21,41838.709677419356,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-22,41838.709677419356,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-23,41838.709677419356,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-24,41838.709677419356,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-25,41838.709677419356,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-26,41838.709677419356,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-27,41838.709677419356,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-28,41838.709677419356,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-29,41838.709677419356,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-30,41838.709677419356,16290.322580645161,0.0,1612.9032258064517,0.0
2021-08-31,41838.709677419356,16290.322580645161,0.0,1612.9032258064517,0.0
2021-09-01,60000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-02,60000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-03,60000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-04,50000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-05,42000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-06,58000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-07,41000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-08,38000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-09,60000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-10,60000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-11,61000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-12,24000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-13,38000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-14,28000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-15,50000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-16,26000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-17,60000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-18,25000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-19,26000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-20,36000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-21,44000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-22,45000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-23,46000.0,20000.0,0.0,1666.6666666666667,0.0
