date,revenue,purchases,salaries,rent,other_expenses
2024-10-20,50000.0,0.0,14120.464516129032,4838.709677419355,0.0
2024-10-21,46000.0,0.0,14120.464516129032,4838.709677419355,0.0
2024-10-22,43000.0,0.0,14120.464516129032,4838.709677419355,0.0
2024-10-23,40000.0,0.0,14120.464516129032,4838.709677419355,0.0
2024-10-24,40000.0,0.0,14120.464516129032,4838.709677419355,0.0
2024-10-25,170000.0,0.0,14120.464516129032,4838.709677419355,0.0
2024-10-26,73000.0,0.0,14120.464516129032,4838.709677419355,0.0
2024-10-27,22000.0,0.0,14120.464516129032,4838.709677419355,0.0
2024-10-28,24000.0,0.0,14120.464516129032,4838.709677419355,0.0
2024-10-29,39000.0,0.0,14120.464516129032,4838.709677419355,0.0
2024-10-30,30000.0,0.0,14120.464516129032,4838.709677419355,0.0
2024-10-31,0.0,0.0,14120.464516129032,4838.709677419355,0.0
2024-11-01,85000.0,1290248.6,11760.0,5000.0,0.0
2024-11-02,35000.0,1290248.6,11196.0,5000.0,0.0
2024-11-03,60000.0,1290248.6,11284.0,5000.0,0.0
2024-11-04,56000.0,1290248.6,12946.0,5000.0,0.0
2024-11-05,85000.0,1290248.6,13718.4,5000.0,0.0
2024-11-06,26000.0,1290248.6,12945.2,5000.0,0.0
2024-11-07,32000.0,1290248.6,12772.0,5000.0,0.0
2024-11-08,26000.0,1290248.6,9448.0,5000.0,0.0
2024-11-09,28000.0,1290248.6,11196.0,5000.0,0.0
2024-11-10,52000.0,1290248.6,13884.0,5000.0,0.0
2024-11-11,38000.0,1290248.6,14996.0,5000.0,0.0
2024-11-12,40000.0,1290248.6,13496.0,5000.0,0.0
2024-11-13,24000.0,1290248.6,13606.0,5000.0,0.0
2024-11-14,164000.0,1290248.6,11084.0,5000.0,0.0
2024-11-15,21000.0,1290248.6,9528.0,5000.0,0.0
2024-11-16,107000.0,1290248.6,0.0,5000.0,0.0
2024-11-17,65000.0,1290248.6,0.0,5000.0,0.0
2024-11-18,60000.0,1290248.6,0.0,5000.0,0.0
2024-11-19,23000.0,1290248.6,0.0,5000.0,0.0
2024-11-20,28000.0,1290248.6,4536.0,5000.0,0.0
2024-11-21,40000.0,1290248.6,3424.0,5000.0,0.0
2024-11-22,37000.0,1290248.6,5548.0,5000.0,0.0
2024-11-23,47000.0,1290248.6,13896.0,5000.0,0.0
2024-11-24,43000.0,1290248.6,11746.0,5000.0,0.0
2024-11-25,104000.0,1290248.6,13134.0,5000.0,0.0
2024-11-26,59000.0,1290248.6,12852.0,5000.0,0.0
2024-11-27,53000.0,1290248.6,14440.0,5000.0,0.0
2024-11-28,38000.0,1290248.6,12684.0,5000.0,0.0
2024-11-29,43000.0,1290248.6,6748.0,5000.0,0.0
2024-11-30,49000.0,1290248.6,8328.0,5000.0,0.0
2024-12-01,139000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-02,48000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-03,60000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-04,50000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-05,49000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-06,48000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-07,72000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-08,57000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-09,62000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-10,31000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-11,62000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-12,35000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-13,71000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-14,80000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-15,82000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-16,11000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-17,0.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-18,0.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-19,0.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-20,0.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-21,0.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-22,0.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-23,45000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-24,55000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-25,45000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-26,40000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-27,36000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-28,69000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-29,40000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-30,41000.0,0.0,13093.696774193548,4193.548387096775,0.0
2024-12-31,0.0,0.0,13093.696774193548,4193.548387096775,0.0
2025-01-01,70000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-02,47000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-03,71000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-04,47000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-05,46000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-06,50000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-07,65000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-08,112000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-09,82000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-10,91000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-11,188000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-12,53000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-13,45000.0,6289193.23,1100.0,5806.451612903225,0.0
2025-01-14,58000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-15,96000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-16,54000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-17,59000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-18,53000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-19,41000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-20,43000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-21,46000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-22,30000.0,6289193.23,0.0,5806.451612903225,0.0
